CN1015464B  |||  S: 1 E: 11  |||  NN
影响  |||  S: 9617 E: 9619  |||  NN
。  |||  S: 9619 E: 9620  |||  PU
材料  |||  S: 9620 E: 9622  |||  NN
的  |||  S: 9622 E: 9623  |||  DEG
可用性  |||  S: 9623 E: 9626  |||  NN
也  |||  S: 9626 E: 9627  |||  AD
根据  |||  S: 9627 E: 9629  |||  P
模塑  |||  S: 9629 E: 9631  |||  NN
最终  |||  S: 9631 E: 9633  |||  AD
产品  |||  S: 9633 E: 9635  |||  NN
的  |||  S: 9635 E: 9636  |||  DEG
完整性  |||  S: 9636 E: 9639  |||  NN
来  |||  S: 9639 E: 9640  |||  MSP
进行  |||  S: 9640 E: 9642  |||  VV
评价  |||  S: 9642 E: 9644  |||  NN
，  |||  S: 9644 E: 9645  |||  PU
在  |||  S: 9645 E: 9646  |||  P
加热  |||  S: 9646 E: 9648  |||  NN
或  |||  S: 9648 E: 9649  |||  CC
冷却  |||  S: 9649 E: 9651  |||  NN
循环  |||  S: 9651 E: 9653  |||  NN
周期  |||  S: 9653 E: 9655  |||  NN
间  |||  S: 9655 E: 9656  |||  LC
，  |||  S: 9656 E: 9657  |||  PU
在  |||  S: 9657 E: 9658  |||  P
没有  |||  S: 9658 E: 9660  |||  VV
达到  |||  S: 9660 E: 9662  |||  VV
合适  |||  S: 9662 E: 9664  |||  VA
的  |||  S: 9664 E: 9665  |||  DEC
压力  |||  S: 9665 E: 9667  |||  NN
和  |||  S: 9667 E: 9668  |||  CC
温度  |||  S: 9668 E: 9670  |||  NN
的  |||  S: 9670 E: 9671  |||  DEG
区域  |||  S: 9671 E: 9673  |||  NN
，  |||  S: 9673 E: 9674  |||  PU
用  |||  S: 9674 E: 9675  |||  P
已经  |||  S: 9675 E: 9677  |||  AD
很  |||  S: 9677 E: 9678  |||  AD
好  |||  S: 9678 E: 9679  |||  VA
建立  |||  S: 9679 E: 9681  |||  VV
起来  |||  S: 9681 E: 9683  |||  VV
的  |||  S: 9683 E: 9684  |||  DEC
检验  |||  S: 9684 E: 9686  |||  NN
方法  |||  S: 9686 E: 9688  |||  NN
，  |||  S: 9688 E: 9689  |||  PU
一般  |||  S: 9689 E: 9691  |||  AD
将  |||  S: 9691 E: 9692  |||  AD
可  |||  S: 9692 E: 9693  |||  VV
指出  |||  S: 9693 E: 9695  |||  VV
这些  |||  S: 9695 E: 9697  |||  DT
区域  |||  S: 9697 E: 9699  |||  NN
有  |||  S: 9699 E: 9700  |||  VE
低  |||  S: 9700 E: 9701  |||  JJ
密度  |||  S: 9701 E: 9703  |||  NN
或  |||  S: 9703 E: 9704  |||  CC
有  |||  S: 9704 E: 9705  |||  VE
裂缝  |||  S: 9705 E: 9707  |||  NN
。  |||  S: 9707 E: 9708  |||  PU
本  |||  S: 9708 E: 9709  |||  DT
发明  |||  S: 9709 E: 9711  |||  NN
仅  |||  S: 9711 E: 9712  |||  AD
根据  |||  S: 9712 E: 9714  |||  P
现有  |||  S: 9714 E: 9716  |||  JJ
供应  |||  S: 9716 E: 9718  |||  NN
的  |||  S: 9718 E: 9719  |||  DEG
一些  |||  S: 9719 E: 9721  |||  CD
材料  |||  S: 9721 E: 9723  |||  NN
的  |||  S: 9723 E: 9724  |||  DEG
性质  |||  S: 9724 E: 9726  |||  NN
进行  |||  S: 9726 E: 9728  |||  VV
了  |||  S: 9728 E: 9729  |||  AS
聚合物  |||  S: 9729 E: 9732  |||  NN
（  |||  S: 9732 E: 9733  |||  PU
和  |||  S: 9733 E: 9734  |||  CC
金属  |||  S: 9734 E: 9736  |||  NN
的  |||  S: 9736 E: 9737  |||  DEG
混合物  |||  S: 9737 E: 9740  |||  NN
）  |||  S: 9740 E: 9741  |||  PU
表征  |||  S: 9741 E: 9743  |||  VV
，  |||  S: 9743 E: 9744  |||  PU
但  |||  S: 9744 E: 9745  |||  CC
这些  |||  S: 9745 E: 9747  |||  DT
数据  |||  S: 9747 E: 9749  |||  NN
不  |||  S: 9749 E: 9750  |||  AD
足以  |||  S: 9750 E: 9752  |||  VV
说明  |||  S: 9752 E: 9754  |||  VV
所有  |||  S: 9754 E: 9756  |||  DT
测定  |||  S: 9756 E: 9758  |||  VV
的  |||  S: 9758 E: 9759  |||  DEC
性能  |||  S: 9759 E: 9761  |||  NN
组合  |||  S: 9761 E: 9763  |||  VV
都  |||  S: 9763 E: 9764  |||  AD
是  |||  S: 9764 E: 9765  |||  VC
必须  |||  S: 9765 E: 9767  |||  VV
的  |||  S: 9767 E: 9768  |||  DEC
。  |||  S: 9768 E: 9769  |||  PU
相反  |||  S: 9769 E: 9771  |||  VA
，  |||  S: 9771 E: 9772  |||  PU
据信  |||  S: 9772 E: 9774  |||  VV
在  |||  S: 9774 E: 9775  |||  P
一定  |||  S: 9775 E: 9777  |||  JJ
程度  |||  S: 9777 E: 9779  |||  NN
上  |||  S: 9779 E: 9780  |||  LC
是  |||  S: 9780 E: 9781  |||  VC
有  |||  S: 9781 E: 9782  |||  VE
重复  |||  S: 9782 E: 9784  |||  JJ
多余  |||  S: 9784 E: 9786  |||  NN
的  |||  S: 9786 E: 9787  |||  DEC
，  |||  S: 9787 E: 9788  |||  PU
它们  |||  S: 9788 E: 9790  |||  PN
可  |||  S: 9790 E: 9791  |||  VV
独立  |||  S: 9791 E: 9793  |||  VA
地  |||  S: 9793 E: 9794  |||  DEV
表征  |||  S: 9794 E: 9796  |||  VV
本  |||  S: 9796 E: 9797  |||  DT
发明  |||  S: 9797 E: 9799  |||  NN
。  |||  S: 9799 E: 9800  |||  PU
当  |||  S: 9800 E: 9801  |||  P
基本上  |||  S: 9801 E: 9804  |||  AD
达到  |||  S: 9804 E: 9806  |||  VV
了  |||  S: 9806 E: 9807  |||  AS
等压  |||  S: 9807 E: 9809  |||  JJ
加压  |||  S: 9809 E: 9811  |||  NN
条件  |||  S: 9811 E: 9813  |||  NN
时  |||  S: 9813 E: 9814  |||  LC
，  |||  S: 9814 E: 9815  |||  PU
在  |||  S: 9815 E: 9816  |||  P
真空袋  |||  S: 9816 E: 9819  |||  NN
中  |||  S: 9819 E: 9820  |||  LC
要求  |||  S: 9820 E: 9822  |||  VV
的  |||  S: 9822 E: 9823  |||  DEC
气密  |||  S: 9823 E: 9825  |||  NN
密封  |||  S: 9825 E: 9827  |||  AD
也  |||  S: 9827 E: 9828  |||  AD
就  |||  S: 9828 E: 9829  |||  AD
不  |||  S: 9829 E: 9830  |||  AD
再  |||  S: 9830 E: 9831  |||  AD
是  |||  S: 9831 E: 9832  |||  VC
必要  |||  S: 9832 E: 9834  |||  VA
的  |||  S: 9834 E: 9835  |||  DEC
了  |||  S: 9835 E: 9836  |||  AS
。  |||  S: 9836 E: 9837  |||  PU
而  |||  S: 9837 E: 9838  |||  AD
小  |||  S: 9838 E: 9839  |||  JJ
颗粒  |||  S: 9839 E: 9841  |||  NN
堵住  |||  S: 9841 E: 9843  |||  VV
了  |||  S: 9843 E: 9844  |||  AS
任何  |||  S: 9844 E: 9846  |||  DT
的  |||  S: 9846 E: 9847  |||  DEG
孔洞  |||  S: 9847 E: 9849  |||  NN
，  |||  S: 9849 E: 9850  |||  PU
并  |||  S: 9850 E: 9851  |||  CC
不  |||  S: 9851 E: 9852  |||  AD
渗入  |||  S: 9852 E: 9854  |||  VV
进  |||  S: 9854 E: 9855  |||  VV
复合  |||  S: 9855 E: 9857  |||  JJ
材料  |||  S: 9857 E: 9859  |||  NN
中  |||  S: 9859 E: 9860  |||  LC
。  |||  S: 9860 E: 9861  |||  PU
通常  |||  S: 9861 E: 9863  |||  JJ
颗粒物  |||  S: 9863 E: 9866  |||  NN
的  |||  S: 9866 E: 9867  |||  DEG
存在  |||  S: 9867 E: 9869  |||  VV
和  |||  S: 9869 E: 9870  |||  CC
加压  |||  S: 9870 E: 9872  |||  VV
将  |||  S: 9872 E: 9873  |||  BA
有助于  |||  S: 9873 E: 9876  |||  VV
密封  |||  S: 9876 E: 9878  |||  JJ
气袋  |||  S: 9878 E: 9880  |||  NN
。  |||  S: 9880 E: 9881  |||  PU
当  |||  S: 9881 E: 9882  |||  P
在  |||  S: 9882 E: 9883  |||  P
包括  |||  S: 9883 E: 9885  |||  VV
高压  |||  S: 9885 E: 9887  |||  JJ
在  |||  S: 9887 E: 9888  |||  NN
内  |||  S: 9888 E: 9889  |||  LC
的  |||  S: 9889 E: 9890  |||  DEG
循环  |||  S: 9890 E: 9892  |||  NN
期间  |||  S: 9892 E: 9894  |||  NN
和  |||  S: 9894 E: 9895  |||  CC
循环  |||  S: 9895 E: 9897  |||  NN
之后  |||  S: 9897 E: 9899  |||  LC
，  |||  S: 9899 E: 9900  |||  PU
聚合物  |||  S: 9900 E: 9903  |||  NN
金属  |||  S: 9903 E: 9905  |||  NN
混合物  |||  S: 9905 E: 9908  |||  NN
回复  |||  S: 9908 E: 9910  |||  VV
到  |||  S: 9910 E: 9911  |||  VV
常压  |||  S: 9911 E: 9913  |||  NN
状态  |||  S: 9913 E: 9915  |||  NN
，  |||  S: 9915 E: 9916  |||  PU
发现  |||  S: 9916 E: 9918  |||  VV
颗粒物  |||  S: 9918 E: 9921  |||  NN
相互  |||  S: 9921 E: 9923  |||  AD
之间  |||  S: 9923 E: 9925  |||  LC
不  |||  S: 9925 E: 9926  |||  AD
牢固  |||  S: 9926 E: 9928  |||  VA
地  |||  S: 9928 E: 9929  |||  DEV
粘结  |||  S: 9929 E: 9931  |||  VV
一起  |||  S: 9931 E: 9933  |||  AD
，  |||  S: 9933 E: 9934  |||  PU
例如  |||  S: 9934 E: 9936  |||  AD
采用  |||  S: 9936 E: 9938  |||  VV
通常  |||  S: 9938 E: 9940  |||  JJ
的  |||  S: 9940 E: 9941  |||  DEG
真空  |||  S: 9941 E: 9943  |||  NN
手段  |||  S: 9943 E: 9945  |||  NN
，  |||  S: 9945 E: 9946  |||  PU
它们  |||  S: 9946 E: 9948  |||  PN
很  |||  S: 9948 E: 9949  |||  AD
容易  |||  S: 9949 E: 9951  |||  AD
从  |||  S: 9951 E: 9952  |||  P
容器  |||  S: 9952 E: 9954  |||  NN
中  |||  S: 9954 E: 9955  |||  LC
移出  |||  S: 9955 E: 9957  |||  VV
。  |||  S: 9957 E: 9958  |||  PU
虽然  |||  S: 9958 E: 9960  |||  CS
需要  |||  S: 9960 E: 9962  |||  VV
最佳  |||  S: 9962 E: 9964  |||  JJ
聚合物  |||  S: 9964 E: 9967  |||  NN
以  |||  S: 9967 E: 9968  |||  P
颗粒  |||  S: 9968 E: 9970  |||  NN
形式  |||  S: 9970 E: 9972  |||  NN
引入  |||  S: 9972 E: 9974  |||  VV
模塑  |||  S: 9974 E: 9976  |||  NN
设备  |||  S: 9976 E: 9978  |||  NN
或  |||  S: 9978 E: 9979  |||  CC
加以  |||  S: 9979 E: 9981  |||  VV
重复  |||  S: 9981 E: 9983  |||  AD
利用  |||  S: 9983 E: 9985  |||  VV
，  |||  S: 9985 E: 9986  |||  PU
但  |||  S: 9986 E: 9987  |||  CC
加进  |||  S: 9987 E: 9989  |||  VV
的  |||  S: 9989 E: 9990  |||  DEC
材料  |||  S: 9990 E: 9992  |||  NN
也  |||  S: 9992 E: 9993  |||  AD
可  |||  S: 9993 E: 9994  |||  VV
能  |||  S: 9994 E: 9995  |||  VV
部分  |||  S: 9995 E: 9997  |||  CD
或  |||  S: 9997 E: 9998  |||  CC
全体  |||  S: 9998 E: 10000  |||  AD
是  |||  S: 10000 E: 10001  |||  VC
大块  |||  S: 10001 E: 10003  |||  NN
单  |||  S: 10003 E: 10004  |||  CD
个  |||  S: 10004 E: 10005  |||  M
的  |||  S: 10005 E: 10006  |||  DEG
固体  |||  S: 10006 E: 10008  |||  NN
。  |||  S: 10008 E: 10009  |||  PU
模塑  |||  S: 10009 E: 10011  |||  NN
期间  |||  S: 10011 E: 10013  |||  NN
，  |||  S: 10013 E: 10014  |||  PU
介质  |||  S: 10014 E: 10016  |||  NN
可以  |||  S: 10016 E: 10018  |||  VV
在  |||  S: 10018 E: 10019  |||  P
容器  |||  S: 10019 E: 10021  |||  NN
和  |||  S: 10021 E: 10022  |||  CC
辅助  |||  S: 10022 E: 10024  |||  NN
设备  |||  S: 10024 E: 10026  |||  NN
（  |||  S: 10026 E: 10027  |||  PU
当  |||  S: 10027 E: 10028  |||  P
使用  |||  S: 10028 E: 10030  |||  VV
时  |||  S: 10030 E: 10031  |||  LC
）  |||  S: 10031 E: 10032  |||  PU
中  |||  S: 10032 E: 10033  |||  LC
运动  |||  S: 10033 E: 10035  |||  VV
。  |||  S: 10035 E: 10036  |||  PU
这样  |||  S: 10036 E: 10038  |||  PN
的  |||  S: 10038 E: 10039  |||  DEG
流动  |||  S: 10039 E: 10041  |||  NN
将  |||  S: 10041 E: 10042  |||  AD
倾向  |||  S: 10042 E: 10044  |||  VV
把  |||  S: 10044 E: 10045  |||  BA
介质  |||  S: 10045 E: 10047  |||  NN
粉碎  |||  S: 10047 E: 10049  |||  NN
成  |||  S: 10049 E: 10050  |||  VV
颗粒  |||  S: 10050 E: 10052  |||  NN
状  |||  S: 10052 E: 10053  |||  NN
，  |||  S: 10053 E: 10054  |||  PU
正  |||  S: 10054 E: 10055  |||  AD
如  |||  S: 10055 E: 10056  |||  P
介质  |||  S: 10056 E: 10058  |||  NN
的  |||  S: 10058 E: 10059  |||  DEC
任何  |||  S: 10059 E: 10061  |||  DT
反复显  |||  S: 10061 E: 10064  |||  VV
著  |||  S: 10064 E: 10065  |||  AS
变形  |||  S: 10065 E: 10067  |||  NN
将  |||  S: 10067 E: 10068  |||  AD
导致  |||  S: 10068 E: 10070  |||  VV
介质  |||  S: 10070 E: 10072  |||  NN
粉碎  |||  S: 10072 E: 10074  |||  NN
一样  |||  S: 10074 E: 10076  |||  VA
。  |||  S: 10076 E: 10077  |||  PU
因此  |||  S: 10077 E: 10079  |||  AD
，  |||  S: 10079 E: 10080  |||  PU
在  |||  S: 10080 E: 10081  |||  P
最  |||  S: 10081 E: 10082  |||  AD
佳  |||  S: 10082 E: 10083  |||  JJ
实施  |||  S: 10083 E: 10085  |||  NN
方式  |||  S: 10085 E: 10087  |||  NN
中  |||  S: 10087 E: 10088  |||  LC
与  |||  S: 10088 E: 10089  |||  P
使用  |||  S: 10089 E: 10091  |||  NN
颗粒  |||  S: 10091 E: 10093  |||  NN
状物  |||  S: 10093 E: 10095  |||  NN
有关  |||  S: 10095 E: 10097  |||  VV
的  |||  S: 10097 E: 10098  |||  DEC
现象  |||  S: 10098 E: 10100  |||  NN
，  |||  S: 10100 E: 10101  |||  PU
在  |||  S: 10101 E: 10102  |||  P
使用  |||  S: 10102 E: 10104  |||  VV
整  |||  S: 10104 E: 10105  |||  DT
块  |||  S: 10105 E: 10106  |||  M
单个  |||  S: 10106 E: 10108  |||  NN
固体物  |||  S: 10108 E: 10111  |||  NN
时  |||  S: 10111 E: 10112  |||  LC
也  |||  S: 10112 E: 10113  |||  AD
将  |||  S: 10113 E: 10114  |||  AD
能  |||  S: 10114 E: 10115  |||  VV
观察  |||  S: 10115 E: 10117  |||  VV
到  |||  S: 10117 E: 10118  |||  VV
。  |||  S: 10118 E: 10119  |||  PU
使用  |||  S: 10119 E: 10121  |||  VV
的  |||  S: 10121 E: 10122  |||  DEC
压力  |||  S: 10122 E: 10124  |||  NN
容器  |||  S: 10124 E: 10126  |||  NN
事实  |||  S: 10126 E: 10128  |||  NN
上  |||  S: 10128 E: 10129  |||  LC
可以  |||  S: 10129 E: 10131  |||  VV
是  |||  S: 10131 E: 10132  |||  VC
任何  |||  S: 10132 E: 10134  |||  DT
形式  |||  S: 10134 E: 10136  |||  NN
的  |||  S: 10136 E: 10137  |||  DEC
，  |||  S: 10137 E: 10138  |||  PU
只要  |||  S: 10138 E: 10140  |||  CS
它  |||  S: 10140 E: 10141  |||  PN
能  |||  S: 10141 E: 10142  |||  VV
对  |||  S: 10142 E: 10143  |||  P
介质  |||  S: 10143 E: 10145  |||  NN
和  |||  S: 10145 E: 10146  |||  CC
/  |||  S: 10146 E: 10147  |||  PU
或  |||  S: 10147 E: 10148  |||  CC
制品  |||  S: 10148 E: 10150  |||  NN
提供  |||  S: 10150 E: 10152  |||  VV
支持  |||  S: 10152 E: 10154  |||  NN
和  |||  S: 10154 E: 10155  |||  CC
/  |||  S: 10155 E: 10156  |||  PU
或  |||  S: 10156 E: 10157  |||  CC
结构  |||  S: 10157 E: 10159  |||  NN
的  |||  S: 10159 E: 10160  |||  DEC
支持  |||  S: 10160 E: 10162  |||  NN
就  |||  S: 10162 E: 10163  |||  AD
可以  |||  S: 10163 E: 10165  |||  VV
了  |||  S: 10165 E: 10166  |||  AS
。  |||  S: 10166 E: 10167  |||  PU
因此  |||  S: 10167 E: 10169  |||  AD
，  |||  S: 10169 E: 10170  |||  PU
它  |||  S: 10170 E: 10171  |||  PN
可以  |||  S: 10171 E: 10173  |||  VV
是  |||  S: 10173 E: 10174  |||  VC
金属  |||  S: 10174 E: 10176  |||  NN
容器  |||  S: 10176 E: 10178  |||  NN
（  |||  S: 10178 E: 10179  |||  PU
例如  |||  S: 10179 E: 10181  |||  AD
不锈钢  |||  S: 10181 E: 10184  |||  NN
、  |||  S: 10184 E: 10185  |||  PU
合金钢  |||  S: 10185 E: 10188  |||  NN
）  |||  S: 10188 E: 10189  |||  PU
，  |||  S: 10189 E: 10190  |||  PU
或者  |||  S: 10190 E: 10192  |||  CC
甚至  |||  S: 10192 E: 10194  |||  AD
是  |||  S: 10194 E: 10195  |||  VC
一  |||  S: 10195 E: 10196  |||  CD
个  |||  S: 10196 E: 10197  |||  M
与  |||  S: 10197 E: 10198  |||  P
模具  |||  S: 10198 E: 10200  |||  NN
结合  |||  S: 10200 E: 10202  |||  VV
的  |||  S: 10202 E: 10203  |||  DEC
真空袋  |||  S: 10203 E: 10206  |||  NN
。  |||  S: 10206 E: 10207  |||  PU
换言  |||  S: 10207 E: 10209  |||  VV
之  |||  S: 10209 E: 10210  |||  DEC
，  |||  S: 10210 E: 10211  |||  PU
压力  |||  S: 10211 E: 10213  |||  NN
容器  |||  S: 10213 E: 10215  |||  VV
本身  |||  S: 10215 E: 10217  |||  PN
是  |||  S: 10217 E: 10218  |||  VC
一  |||  S: 10218 E: 10219  |||  CD
个  |||  S: 10219 E: 10220  |||  M
包含  |||  S: 10220 E: 10222  |||  VV
有  |||  S: 10222 E: 10223  |||  VE
待模塑  |||  S: 10223 E: 10226  |||  JJ
制品  |||  S: 10226 E: 10228  |||  NN
的  |||  S: 10228 E: 10229  |||  DEG
制品  |||  S: 10229 E: 10231  |||  NN
。  |||  S: 10231 E: 10232  |||  PU
虽然  |||  S: 10232 E: 10234  |||  CS
本  |||  S: 10234 E: 10235  |||  DT
发明  |||  S: 10235 E: 10237  |||  NN
用  |||  S: 10237 E: 10238  |||  P
一  |||  S: 10238 E: 10239  |||  CD
个  |||  S: 10239 E: 10240  |||  M
封闭  |||  S: 10240 E: 10242  |||  NN
容器  |||  S: 10242 E: 10244  |||  NN
来  |||  S: 10244 E: 10245  |||  MSP
描述  |||  S: 10245 E: 10247  |||  VV
，  |||  S: 10247 E: 10248  |||  PU
显然  |||  S: 10248 E: 10250  |||  VV
本  |||  S: 10250 E: 10251  |||  DT
发明  |||  S: 10251 E: 10253  |||  NN
方法  |||  S: 10253 E: 10255  |||  NN
的  |||  S: 10255 E: 10256  |||  DEG
原理  |||  S: 10256 E: 10258  |||  NN
将  |||  S: 10258 E: 10259  |||  BA
允许  |||  S: 10259 E: 10261  |||  VV
作  |||  S: 10261 E: 10262  |||  VV
其  |||  S: 10262 E: 10263  |||  PN
它  |||  S: 10263 E: 10264  |||  PN
的  |||  S: 10264 E: 10265  |||  DEG
变化  |||  S: 10265 E: 10267  |||  VV
。  |||  S: 10267 E: 10268  |||  PU
例如  |||  S: 10268 E: 10270  |||  AD
，  |||  S: 10270 E: 10271  |||  PU
可以  |||  S: 10271 E: 10273  |||  VV
就地  |||  S: 10273 E: 10275  |||  AD
模塑  |||  S: 10275 E: 10277  |||  VV
一  |||  S: 10277 E: 10278  |||  CD
个  |||  S: 10278 E: 10279  |||  M
制品  |||  S: 10279 E: 10281  |||  NN
，  |||  S: 10281 E: 10282  |||  PU
当  |||  S: 10282 E: 10283  |||  P
在  |||  S: 10283 E: 10284  |||  P
火箭  |||  S: 10284 E: 10286  |||  NN
发动机  |||  S: 10286 E: 10289  |||  NN
机罩  |||  S: 10289 E: 10291  |||  NN
内部  |||  S: 10291 E: 10293  |||  NN
要  |||  S: 10293 E: 10294  |||  VV
模压  |||  S: 10294 E: 10296  |||  NN
上  |||  S: 10296 E: 10297  |||  LC
一  |||  S: 10297 E: 10298  |||  CD
层  |||  S: 10298 E: 10299  |||  M
衬里  |||  S: 10299 E: 10301  |||  NN
的  |||  S: 10301 E: 10302  |||  DEC
时候  |||  S: 10302 E: 10304  |||  NN
，  |||  S: 10304 E: 10305  |||  PU
就  |||  S: 10305 E: 10306  |||  AD
可  |||  S: 10306 E: 10307  |||  VV
采用  |||  S: 10307 E: 10309  |||  VV
本  |||  S: 10309 E: 10310  |||  DT
方法  |||  S: 10310 E: 10312  |||  NN
。  |||  S: 10312 E: 10313  |||  PU
并且  |||  S: 10313 E: 10315  |||  CC
本  |||  S: 10315 E: 10316  |||  DT
发明  |||  S: 10316 E: 10318  |||  NN
据  |||  S: 10318 E: 10319  |||  P
其  |||  S: 10319 E: 10320  |||  PN
性质  |||  S: 10320 E: 10322  |||  NN
还  |||  S: 10322 E: 10323  |||  AD
可  |||  S: 10323 E: 10324  |||  VV
用于  |||  S: 10324 E: 10326  |||  VV
其它  |||  S: 10326 E: 10328  |||  DT
没有  |||  S: 10328 E: 10330  |||  VE
封闭  |||  S: 10330 E: 10332  |||  JJ
容器  |||  S: 10332 E: 10334  |||  NN
的  |||  S: 10334 E: 10335  |||  DEG
场合  |||  S: 10335 E: 10337  |||  NN
，  |||  S: 10337 E: 10338  |||  PU
例如  |||  S: 10338 E: 10340  |||  AD
当  |||  S: 10340 E: 10341  |||  P
介质  |||  S: 10341 E: 10343  |||  NN
在  |||  S: 10343 E: 10344  |||  P
压缩  |||  S: 10344 E: 10346  |||  NN
模塑  |||  S: 10346 E: 10348  |||  NN
过程  |||  S: 10348 E: 10350  |||  NN
中  |||  S: 10350 E: 10351  |||  LC
被  |||  S: 10351 E: 10352  |||  SB
填入  |||  S: 10352 E: 10354  |||  VV
阴模  |||  S: 10354 E: 10356  |||  NN
或  |||  S: 10356 E: 10357  |||  CC
模具  |||  S: 10357 E: 10359  |||  NN
的  |||  S: 10359 E: 10360  |||  DEG
空隙  |||  S: 10360 E: 10362  |||  NN
之中  |||  S: 10362 E: 10364  |||  LC
时  |||  S: 10364 E: 10365  |||  LC
。  |||  S: 10365 E: 10366  |||  PU
例如  |||  S: 10366 E: 10368  |||  AD
一  |||  S: 10368 E: 10369  |||  CD
个  |||  S: 10369 E: 10370  |||  M
上  |||  S: 10370 E: 10371  |||  JJ
阴  |||  S: 10371 E: 10372  |||  JJ
模  |||  S: 10372 E: 10373  |||  CD
罩住  |||  S: 10373 E: 10375  |||  VV
一  |||  S: 10375 E: 10376  |||  CD
个  |||  S: 10376 E: 10377  |||  M
下  |||  S: 10377 E: 10378  |||  JJ
阳模  |||  S: 10378 E: 10380  |||  NN
，  |||  S: 10380 E: 10381  |||  PU
形成  |||  S: 10381 E: 10383  |||  VV
的  |||  S: 10383 E: 10384  |||  DEC
空隙  |||  S: 10384 E: 10386  |||  NN
可以  |||  S: 10386 E: 10388  |||  VV
容纳  |||  S: 10388 E: 10390  |||  VV
制品  |||  S: 10390 E: 10392  |||  NN
前体  |||  S: 10392 E: 10394  |||  NN
并  |||  S: 10394 E: 10395  |||  CC
使  |||  S: 10395 E: 10396  |||  VV
其  |||  S: 10396 E: 10397  |||  PN
成型  |||  S: 10397 E: 10399  |||  VV
。  |||  S: 10399 E: 10400  |||  PU
硅  |||  S: 10400 E: 10401  |||  NN
橡胶  |||  S: 10401 E: 10403  |||  NN
金属  |||  S: 10403 E: 10405  |||  NN
介质  |||  S: 10405 E: 10407  |||  NN
填充  |||  S: 10407 E: 10409  |||  VV
入  |||  S: 10409 E: 10410  |||  VV
阴  |||  S: 10410 E: 10411  |||  NN
模内  |||  S: 10411 E: 10413  |||  NN
的  |||  S: 10413 E: 10414  |||  DEG
制品  |||  S: 10414 E: 10416  |||  NN
前体  |||  S: 10416 E: 10418  |||  NN
上方  |||  S: 10418 E: 10420  |||  NN
的  |||  S: 10420 E: 10421  |||  DEC
空间  |||  S: 10421 E: 10423  |||  NN
之中  |||  S: 10423 E: 10425  |||  LC
，  |||  S: 10425 E: 10426  |||  PU
当  |||  S: 10426 E: 10427  |||  P
相对  |||  S: 10427 E: 10429  |||  AD
运动  |||  S: 10429 E: 10431  |||  VV
的  |||  S: 10431 E: 10432  |||  DEC
活塞把  |||  S: 10432 E: 10435  |||  NN
两  |||  S: 10435 E: 10436  |||  CD
个  |||  S: 10436 E: 10437  |||  M
模具  |||  S: 10437 E: 10439  |||  NN
合  |||  S: 10439 E: 10440  |||  VV
在  |||  S: 10440 E: 10441  |||  P
一起  |||  S: 10441 E: 10443  |||  NN
时  |||  S: 10443 E: 10444  |||  LC
，  |||  S: 10444 E: 10445  |||  PU
介质  |||  S: 10445 E: 10447  |||  NN
的  |||  S: 10447 E: 10448  |||  DEG
体积  |||  S: 10448 E: 10450  |||  NN
发生  |||  S: 10450 E: 10452  |||  VV
改变  |||  S: 10452 E: 10454  |||  NN
，  |||  S: 10454 E: 10455  |||  PU
因此  |||  S: 10455 E: 10457  |||  AD
而  |||  S: 10457 E: 10458  |||  MSP
受压  |||  S: 10458 E: 10460  |||  VV
使  |||  S: 10460 E: 10461  |||  VV
制品  |||  S: 10461 E: 10463  |||  NN
模压  |||  S: 10463 E: 10465  |||  NN
成型  |||  S: 10465 E: 10467  |||  NN
。  |||  S: 10467 E: 10468  |||  PU
所以  |||  S: 10468 E: 10470  |||  AD
，  |||  S: 10470 E: 10471  |||  PU
一般来说  |||  S: 10471 E: 10475  |||  AD
，  |||  S: 10475 E: 10476  |||  PU
本  |||  S: 10476 E: 10477  |||  DT
发明  |||  S: 10477 E: 10479  |||  NN
将  |||  S: 10479 E: 10480  |||  BA
适用于  |||  S: 10480 E: 10483  |||  VV
各  |||  S: 10483 E: 10484  |||  DT
种  |||  S: 10484 E: 10485  |||  M
不同  |||  S: 10485 E: 10487  |||  VA
的  |||  S: 10487 E: 10488  |||  DEC
模塑  |||  S: 10488 E: 10490  |||  NN
加工  |||  S: 10490 E: 10492  |||  NN
场合  |||  S: 10492 E: 10494  |||  NN
。  |||  S: 10494 E: 10495  |||  PU
在  |||  S: 10495 E: 10496  |||  P
容器  |||  S: 10496 E: 10498  |||  NN
中  |||  S: 10498 E: 10499  |||  LC
希望  |||  S: 10499 E: 10501  |||  VV
主要  |||  S: 10501 E: 10503  |||  AD
含有  |||  S: 10503 E: 10505  |||  VV
所  |||  S: 10505 E: 10506  |||  MSP
需  |||  S: 10506 E: 10507  |||  VV
的  |||  S: 10507 E: 10508  |||  DEC
聚合物  |||  S: 10508 E: 10511  |||  NN
金属  |||  S: 10511 E: 10513  |||  NN
介质  |||  S: 10513 E: 10515  |||  NN
和  |||  S: 10515 E: 10516  |||  CC
被  |||  S: 10516 E: 10517  |||  SB
模塑  |||  S: 10517 E: 10519  |||  VV
的  |||  S: 10519 E: 10520  |||  DEC
制品  |||  S: 10520 E: 10522  |||  NN
。  |||  S: 10522 E: 10523  |||  PU
然而  |||  S: 10523 E: 10525  |||  AD
，  |||  S: 10525 E: 10526  |||  PU
将  |||  S: 10526 E: 10527  |||  BA
意识  |||  S: 10527 E: 10529  |||  VV
